date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:13:19 AM,390,20023.0671428572,20281.3333333333,20291,20023.0671428572,19762.5193791089
1:13:22 AM,391,20048.2528571429,20058.2,20407,20048.2528571429,20031.542400224
1:13:25 AM,392,19959.835,20232,20492,19959.835,20202.7696161328
1:13:28 AM,395,20085.76,19136,19136,20085.76,19941.8663872916
1:13:31 AM,397,20044.5128571429,19335.6666666667,19259,20044.5128571429,19520.223633914
1:13:34 AM,398,20013.5128571429,18991,18991,20013.5128571429,19368.8238742783
1:13:37 AM,399,20086.8235714286,18967,18967,20086.8235714286,19316.4757692551
1:13:40 AM,400,20238.7235714286,18786.2,18934,20238.7235714286,19407.7572512769
1:13:43 AM,401,20348.9335714286,19088,18866,20348.9335714286,19668.5258236018
1:13:46 AM,402,20387.5835714286,21269,21269,20387.5835714286,20049.7572727886
1:13:49 AM,403,20343.3919047619,22370.5,22370.5,20343.3919047619,20483.7069562211
1:13:52 AM,404,20303.1944047619,22867.7142857143,22970,20303.1944047619,20902.6302312835
1:13:55 AM,405,20220.3444047619,20385.5,20385.5,20220.3444047619,21238.7824553596
1:13:58 AM,406,20178.1485714286,21734,21734,20178.1485714286,21439.1732992254
1:14:01 AM,407,20151.2902380952,19723.8571428571,19411,20151.2902380952,21509.829687224
1:14:04 AM,408,20142.9277380952,19109,19109,20142.9277380952,21471.5328570905
1:14:07 AM,410,20152.4277380952,20675.5,20675.5,20152.4277380952,21151.2044933671
1:14:10 AM,411,20218.8677380952,21845,22580,20218.8677380952,20910.7354352472
1:14:13 AM,412,20265.0510714286,22081.2,22533,20265.0510714286,20642.726021764
1:14:16 AM,414,20197.9010714286,20815,20815,20197.9010714286,20071.2572280483
1:14:19 AM,416,20095.4260714286,19397.5,19397.5,20095.4260714286,19522.5798700452
1:14:22 AM,417,19964.2580042017,19254.25,19362,19964.2580042017,19283.0597512027
1:14:25 AM,418,19981.6330042017,18575,18575,19981.6330042017,19080.7636174085
1:14:28 AM,419,19870.1080042017,18292.0833333333,18310.5,19870.1080042017,18925.1937556214
1:14:31 AM,421,19825.2151470588,18798.5,18798.5,19825.2151470588,18775.1328261859
1:14:34 AM,422,19701.9151470588,18823.75,18616,19701.9151470588,18789.5821149743
1:14:37 AM,423,19397.7651470588,19157,19010.5,19397.7651470588,18869.6448103912
1:14:40 AM,426,19042.0651470588,20115,20115,19042.0651470588,19548.2151185971
1:14:43 AM,427,18734.3426470588,20011.6666666667,20025,18734.3426470588,19919.8469143724
1:14:46 AM,428,18470.0676470588,19926,19926,18470.0676470588,20285.9251578298
1:14:49 AM,429,18307.3426470588,20321,20475,18307.3426470588,20557.4021771496
1:14:52 AM,430,18230.7134803922,20244.3529411765,20312,18230.7134803922,20645.2303005119
1:14:55 AM,431,18210.7634803922,20733,20872,18210.7634803922,20460.3618560969
1:14:58 AM,432,18193.4593137255,19503.5,19503.5,18193.4593137255,19946.1720366244
1:15:01 AM,434,18122.4926470588,18826,18826,18122.4926470588,18254.5177405626
1:15:04 AM,437,18049.4551470588,16643,16643,18049.4551470588,15641.1923849575
1:15:07 AM,438,17932.7301470588,14592.5,14592.5,17932.7301470588,15171.8169516938
1:15:10 AM,439,17866.3710561497,14731,14731,17866.3710561497,15079.1238867635
1:15:13 AM,440,17609.9543894831,15926.75,15070.5,17609.9543894831,15420.8921830626
1:15:16 AM,441,17171.6543894831,15529.5,15529.5,17171.6543894831,16064.0587433967
1:15:19 AM,442,16808.6505433292,16143,16208.5,16808.6505433292,16827.8499480485
1:15:22 AM,443,16329.3328962704,17721.6666666667,17376,16329.3328962704,17531.4921773009
1:15:25 AM,444,15744.5995629371,18176,18176,15744.5995629371,17994.2118114368
1:15:28 AM,445,15194.0245629371,17946,17978.5,15194.0245629371,18078.1065251072
1:15:31 AM,446,14706.2602772228,17379.1666666667,17939.5,14706.2602772228,17816.7591704358
1:15:34 AM,447,14290.032499445,17363,17540,14290.032499445,17286.6238939146
1:15:37 AM,448,13898.3408327783,16822.5,16752,13898.3408327783,16564.1548420354
1:15:40 AM,449,13525.4283327783,18787.8181818182,18842,13525.4283327783,15725.8061612901
1:15:43 AM,450,13125.8317418692,14883.3333333333,13408,13125.8317418692,14838.5723455986
1:15:46 AM,451,12683.0067418692,11160,11160,12683.0067418692,13931.609278592
1:15:49 AM,452,12247.3567418692,13060.9230769231,13091,12247.3567418692,13024.6131913289
1:15:52 AM,454,11733.5234085359,10658,10658,11733.5234085359,11289.3068802692
1:15:55 AM,458,11168.9734085359,9038.33333333333,8412,11168.9734085359,8684.93218166453
1:15:58 AM,459,10598.3734085359,8492,8492,10598.3734085359,8321.28087637308
1:16:01 AM,460,10067.2192418692,9070.71428571429,9193,10067.2192418692,8067.65512400061
1:16:04 AM,461,9568.66924186924,8318.44444444445,8177,9568.66924186924,7896.2398803103
1:16:07 AM,462,9113.24424186924,6758.66666666667,6755,9113.24424186924,7779.2201010653
1:16:10 AM,464,8545.22833277833,7272.75,6899.5,8545.22833277833,7597.1067589639
1:16:13 AM,465,8177.83666611167,7934.81818181818,8013,8177.83666611167,7483.37563603575
1:16:16 AM,466,7978.94121156621,6673,6673,7978.94121156621,7354.73497101697
1:16:19 AM,468,7710.42839105339,7430,7430,7710.42839105339,7109.28551940584
1:16:22 AM,469,7529.92839105339,7445,7445,7529.92839105339,7020.75698516264
